angle_cmd_deg,angle_actual_deg,freq_hz,re,im,mag_db,phase_deg
55.00,55.00,2160000000,-1.377844066e-02,9.091089567e-01,-0.8267,90.8683
55.00,55.00,2170000000,3.167336152e-01,8.524469844e-01,-0.8250,69.6170
55.00,55.00,2180000000,6.041080807e-01,6.794014613e-01,-0.8274,48.3572
55.00,55.00,2190000000,8.088185145e-01,4.141454637e-01,-0.8318,27.1142
55.00,55.00,2200000000,9.034934981e-01,9.297907637e-02,-0.8357,5.8757
55.00,55.00,2210000000,8.755715830e-01,-2.407639892e-01,-0.8376,-15.3751
55.00,55.00,2220000000,7.285838921e-01,-5.413357840e-01,-0.8414,-36.6122
55.00,55.00,2230000000,4.827976185e-01,-7.679106178e-01,-0.8472,-57.8418
55.00,55.00,2240000000,1.718581490e-01,-8.900308502e-01,-0.8529,-79.0711
55.00,55.00,2250000000,-1.613740042e-01,-8.916207597e-01,-0.8564,-100.2589
55.00,55.00,2260000000,-4.730036441e-01,-7.729095307e-01,-0.8559,-121.4657
55.00,55.00,2270000000,-7.211479165e-01,-5.494629696e-01,-0.8515,-142.6952
55.00,55.00,2280000000,-8.716967528e-01,-2.508435017e-01,-0.8472,-163.9461
55.00,55.00,2290000000,-9.029661875e-01,8.278567379e-02,-0.8502,174.7617
55.00,55.00,2300000000,-8.107638967e-01,4.042076295e-01,-0.8580,153.5014
55.00,55.00,2310000000,-6.088387091e-01,6.693874217e-01,-0.8684,132.2880
55.00,55.00,2320000000,-3.255973104e-01,8.434872937e-01,-0.8752,111.1073
55.00,55.00,2330000000,9.687364341e-04,9.044611230e-01,-0.8722,89.9386
55.00,55.00,2340000000,3.284117295e-01,8.436413287e-01,-0.8641,68.7301
55.00,55.00,2350000000,6.125285016e-01,6.676740424e-01,-0.8567,47.4665
55.00,55.00,2360000000,8.135805573e-01,3.996469999e-01,-0.8532,26.1612
55.00,55.00,2370000000,9.022552366e-01,7.719268420e-02,-0.8617,4.8900
55.00,55.00,2380000000,8.678438099e-01,-2.546015579e-01,-0.8726,-16.3502
55.00,55.00,2390000000,7.164630095e-01,-5.506735898e-01,-0.8801,-37.5459
55.00,55.00,2400000000,4.692256312e-01,-7.722647459e-01,-0.8801,-58.7173
55.00,55.00,2410000000,1.580645045e-01,-8.904100321e-01,-0.8735,-79.9338
55.00,55.00,2420000000,-1.756161963e-01,-8.878591392e-01,-0.8664,-101.1885
55.00,55.00,2430000000,-4.861011117e-01,-7.635925151e-01,-0.8652,-122.4807
55.00,55.00,2440000000,-7.296613924e-01,-5.344594457e-01,-0.8722,-143.7781
55.00,55.00,2450000000,-8.727689155e-01,-2.335953073e-01,-0.8815,-165.0161
55.00,55.00,2460000000,-8.971832061e-01,9.791836259e-02,-0.8910,173.7714
55.00,55.00,2470000000,-8.008386617e-01,4.155321234e-01,-0.8937,152.5765
55.00,55.00,2480000000,-5.966092515e-01,6.773812858e-01,-0.8896,131.3723
55.00,55.00,2490000000,-3.107962975e-01,8.479296338e-01,-0.8853,110.1297
55.00,55.00,2500000000,1.813322202e-02,9.032155126e-01,-0.8824,88.8499
55.00,55.00,2510000000,3.446231617e-01,8.348123766e-01,-0.8848,67.5684
55.00,55.00,2520000000,6.232497496e-01,6.525008710e-01,-0.8927,46.3135
55.00,55.00,2530000000,8.167997529e-01,3.818726345e-01,-0.8992,25.0572
55.00,55.00,2540000000,8.990254548e-01,6.020947969e-02,-0.9051,3.8315
55.00,55.00,2550000000,8.595717528e-01,-2.692191055e-01,-0.9080,-17.3906
55.00,55.00,2560000000,7.034924754e-01,-5.625877416e-01,-0.9076,-38.6496
55.00,55.00,2570000000,4.519590522e-01,-7.791265762e-01,-0.9082,-59.8827
55.00,55.00,2580000000,1.391056586e-01,-8.897545021e-01,-0.9097,-81.1142
55.00,55.00,2590000000,-1.922159690e-01,-8.795416157e-01,-0.9123,-102.3277
55.00,55.00,2600000000,-4.972764564e-01,-7.501311903e-01,-0.9153,-123.5412
55.00,55.00,2610000000,-7.340990330e-01,-5.198732430e-01,-0.9196,-144.6947
55.00,55.00,2620000000,-8.721389112e-01,-2.189816700e-01,-0.9228,-165.9052
55.00,55.00,2630000000,-8.919692165e-01,1.117569257e-01,-0.9254,172.8585
55.00,55.00,2640000000,-7.906402449e-01,4.269857665e-01,-0.9290,151.6287
55.00,55.00,2650000000,-5.821718696e-01,6.842361401e-01,-0.9307,130.3923
55.00,55.00,2660000000,-2.947261641e-01,8.484129221e-01,-0.9331,109.1565
55.00,55.00,2670000000,3.272395602e-02,8.974032970e-01,-0.9345,87.9116
55.00,55.00,2680000000,3.555897974e-01,8.246234508e-01,-0.9342,66.6736
55.00,55.00,2690000000,6.300559374e-01,6.394859049e-01,-0.9371,45.4256
55.00,55.00,2700000000,8.188031579e-01,3.675857323e-01,-0.9390,24.1768
55.00,55.00,2710000000,8.961263070e-01,4.597361357e-02,-0.9412,2.9368
55.00,55.00,2720000000,8.515728152e-01,-2.815758675e-01,-0.9449,-18.2967
55.00,55.00,2730000000,6.914754112e-01,-5.706763817e-01,-0.9485,-39.5329
55.00,55.00,2740000000,4.379802545e-01,-7.820701845e-01,-0.9504,-60.7500
55.00,55.00,2750000000,1.252379684e-01,-8.875454214e-01,-0.9506,-81.9682
55.00,55.00,2760000000,-2.046108951e-01,-8.728534886e-01,-0.9489,-103.1928
55.00,55.00,2770000000,-5.072288397e-01,-7.400024771e-01,-0.9427,-124.4284
55.00,55.00,2780000000,-7.414143608e-01,-5.057769338e-01,-0.9393,-145.6990
55.00,55.00,2790000000,-8.743402203e-01,-2.018765541e-01,-0.9408,-166.9988
55.00,55.00,2800000000,-8.873361501e-01,1.292829183e-01,-0.9470,171.7105
55.00,55.00,2810000000,-7.789428411e-01,4.414188155e-01,-0.9604,150.4602
55.00,55.00,2820000000,-5.660231416e-01,6.923008392e-01,-0.9709,129.2693
55.00,55.00,2830000000,-2.780698329e-01,8.497448561e-01,-0.9724,108.1201
55.00,55.00,2840000000,4.750813229e-02,8.935153651e-01,-0.9657,86.9565
55.00,55.00,2850000000,3.688423672e-01,8.170063308e-01,-0.9499,65.7029
55.00,55.00,2860000000,6.415131036e-01,6.274704347e-01,-0.9406,44.3660
55.00,55.00,2870000000,8.254457427e-01,3.502051650e-01,-0.9474,22.9897
55.00,55.00,2880000000,8.941112940e-01,2.599147761e-02,-0.9685,1.6651
55.00,55.00,2890000000,8.404412216e-01,-2.981552734e-01,-0.9950,-19.5327
55.00,55.00,2900000000,6.756323440e-01,-5.796151070e-01,-1.0104,-40.6258
55.00,55.00,2910000000,4.223413693e-01,-7.843722997e-01,-1.0039,-61.7000
55.00,55.00,2920000000,1.109791939e-01,-8.863781410e-01,-0.9801,-82.8634
55.00,55.00,2930000000,-2.198222879e-01,-8.682594881e-01,-0.9572,-104.2074
55.00,55.00,2940000000,-5.223298695e-01,-7.280561553e-01,-0.9534,-125.6568
55.00,55.00,2950000000,-7.500933377e-01,-4.857013334e-01,-0.9770,-147.0761
55.00,55.00,2960000000,-8.710246455e-01,-1.797111590e-01,-1.0183,-168.3422
55.00,55.00,2970000000,-8.740978240e-01,1.448802813e-01,-1.0511,170.5889
55.00,55.00,2980000000,-7.636943999e-01,4.477525297e-01,-1.0584,149.6170
55.00,55.00,2990000000,-5.536162722e-01,6.937873648e-01,-1.0357,128.5886
55.00,55.00,3000000000,-2.660908216e-01,8.509916470e-01,-0.9964,107.3636
60.00,60.00,2000000000,2.997578439e-01,8.582537086e-01,-0.8278,70.7475
60.00,60.00,2010000000,5.897327834e-01,6.947765830e-01,-0.8066,49.6751
60.00,60.00,2020000000,8.042977425e-01,4.354276964e-01,-0.7754,28.4301
60.00,60.00,2030000000,9.096461181e-01,1.121793833e-01,-0.7570,7.0303
60.00,60.00,2040000000,8.870080920e-01,-2.277725490e-01,-0.7641,-14.4017
60.00,60.00,2050000000,7.412401039e-01,-5.332252174e-01,-0.7896,-35.7301
60.00,60.00,2060000000,4.969541306e-01,-7.628221322e-01,-0.8152,-56.9170
60.00,60.00,2070000000,1.887835709e-01,-8.894980420e-01,-0.8258,-78.0176
60.00,60.00,2080000000,-1.445315810e-01,-8.985696680e-01,-0.8180,-99.1375
60.00,60.00,2090000000,-4.607398698e-01,-7.868063788e-01,-0.8022,-120.3525
60.00,60.00,2100000000,-7.161913239e-01,-5.662757774e-01,-0.7904,-141.6674
60.00,60.00,2110000000,-8.729493469e-01,-2.666606848e-01,-0.7928,-163.0136
60.00,60.00,2120000000,-9.088261355e-01,6.854966210e-02,-0.8057,175.6865
60.00,60.00,2130000000,-8.209289185e-01,3.923232160e-01,-0.8205,154.4568
60.00,60.00,2140000000,-6.230950234e-01,6.617986227e-01,-0.8290,133.2747
60.00,60.00,2150000000,-3.417626880e-01,8.422191900e-01,-0.8295,112.0867
60.00,60.00,2160000000,-1.375327736e-02,9.091162300e-01,-0.8266,90.8667
60.00,60.00,2170000000,3.167039782e-01,8.524365944e-01,-0.8252,69.6186
60.00,60.00,2180000000,6.041297448e-01,6.794203222e-01,-0.8271,48.3570
60.00,60.00,2190000000,8.088091612e-01,4.140959134e-01,-0.8321,27.1116
60.00,60.00,2200000000,9.034668950e-01,9.293267242e-02,-0.8360,5.8729
60.00,60.00,2210000000,8.755413689e-01,-2.408116741e-01,-0.8378,-15.3786
60.00,60.00,2220000000,7.285646025e-01,-5.413326438e-01,-0.8415,-36.6128
60.00,60.00,2230000000,4.828080262e-01,-7.678933691e-01,-0.8472,-57.8406
60.00,60.00,2240000000,1.718474762e-01,-8.900293536e-01,-0.8530,-79.0718
60.00,60.00,2250000000,-1.613804253e-01,-8.915945638e-01,-0.8567,-100.2596
60.00,60.00,2260000000,-4.729831501e-01,-7.729405416e-01,-0.8558,-121.4636
60.00,60.00,2270000000,-7.211718490e-01,-5.494821102e-01,-0.8512,-142.6952
60.00,60.00,2280000000,-8.716972496e-01,-2.508312402e-01,-0.8472,-163.9468
60.00,60.00,2290000000,-9.029300333e-01,8.278854351e-02,-0.8506,174.7613
60.00,60.00,2300000000,-8.107574381e-01,4.041764814e-01,-0.8582,153.5030
60.00,60.00,2310000000,-6.087883735e-01,6.694019343e-01,-0.8686,132.2850
60.00,60.00,2320000000,-3.255799540e-01,8.434471129e-01,-0.8756,111.1071
60.00,60.00,2330000000,9.735272024e-04,9.044801348e-01,-0.8720,89.9383
60.00,60.00,2340000000,3.283890365e-01,8.436122328e-01,-0.8644,68.7308
60.00,60.00,2350000000,6.125258768e-01,6.676729057e-01,-0.8567,47.4666
60.00,60.00,2360000000,8.135273428e-01,3.996280002e-01,-0.8538,26.1616
60.00,60.00,2370000000,9.022455305e-01,7.720388077e-02,-0.8618,4.8908
60.00,60.00,2380000000,8.678122495e-01,-2.546011137e-01,-0.8729,-16.3508
60.00,60.00,2390000000,7.164635746e-01,-5.506465360e-01,-0.8803,-37.5445
60.00,60.00,2400000000,4.692128456e-01,-7.721949018e-01,-0.8807,-58.7157
60.00,60.00,2410000000,1.580552622e-01,-8.903933054e-01,-0.8736,-79.9342
60.00,60.00,2420000000,-1.756558816e-01,-8.878452453e-01,-0.8665,-101.1912
60.00,60.00,2430000000,-4.861013036e-01,-7.635743391e-01,-0.8654,-122.4814
60.00,60.00,2440000000,-7.297071698e-01,-5.344332439e-01,-0.8720,-143.7812
60.00,60.00,2450000000,-8.727522903e-01,-2.335492919e-01,-0.8818,-165.0186
60.00,60.00,2460000000,-8.971980557e-01,9.795915487e-02,-0.8908,173.7689
60.00,60.00,2470000000,-8.008523365e-01,4.155365840e-01,-0.8936,152.5766
60.00,60.00,2480000000,-5.965982186e-01,6.773805358e-01,-0.8896,131.3718
60.00,60.00,2490000000,-3.108137177e-01,8.479513714e-01,-0.8851,110.1302
60.00,60.00,2500000000,1.815561255e-02,9.032213309e-01,-0.8824,88.8485
60.00,60.00,2510000000,3.446682781e-01,8.347904340e-01,-0.8848,67.5652
60.00,60.00,2520000000,6.232668772e-01,6.525588653e-01,-0.8922,46.3152
60.00,60.00,2530000000,8.168115281e-01,3.818599509e-01,-0.8991,25.0561
60.00,60.00,2540000000,8.990226820e-01,6.021771082e-02,-0.9051,3.8320
60.00,60.00,2550000000,8.595964358e-01,-2.691876723e-01,-0.9078,-17.3883
60.00,60.00,2560000000,7.034951016e-01,-5.625583034e-01,-0.9078,-38.6480
60.00,60.00,2570000000,4.519816265e-01,-7.790746301e-01,-0.9085,-59.8798
60.00,60.00,2580000000,1.391172010e-01,-8.897645281e-01,-0.9096,-81.1136
60.00,60.00,2590000000,-1.921917355e-01,-8.795363255e-01,-0.9124,-102.3262
60.00,60.00,2600000000,-4.972582855e-01,-7.501223297e-01,-0.9154,-123.5405
60.00,60.00,2610000000,-7.340704729e-01,-5.198587892e-01,-0.9199,-144.6944
60.00,60.00,2620000000,-8.720980703e-01,-2.190083578e-01,-0.9231,-165.9029
60.00,60.00,2630000000,-8.919263152e-01,1.117379145e-01,-0.9258,172.8594
60.00,60.00,2640000000,-7.905796000e-01,4.269116989e-01,-0.9298,151.6310
60.00,60.00,2650000000,-5.821813069e-01,6.842165222e-01,-0.9308,130.3936
60.00,60.00,2660000000,-2.946976201e-01,8.484569245e-01,-0.9327,109.1538
60.00,60.00,2670000000,3.270994476e-02,8.973766549e-01,-0.9347,87.9125
60.00,60.00,2680000000,3.555828738e-01,8.245941279e-01,-0.9345,66.6732
60.00,60.00,2690000000,6.300597254e-01,6.394989109e-01,-0.9370,45.4260
60.00,60.00,2700000000,8.187949861e-01,3.676117896e-01,-0.9390,24.1785
60.00,60.00,2710000000,8.960712015e-01,4.596205534e-02,-0.9417,2.9363
60.00,60.00,2720000000,8.515481350e-01,-2.815839150e-01,-0.9452,-18.2977
60.00,60.00,2730000000,6.915128207e-01,-5.706728037e-01,-0.9482,-39.5312
60.00,60.00,2740000000,4.379784708e-01,-7.821221463e-01,-0.9499,-60.7517
60.00,60.00,2750000000,1.252470566e-01,-8.875580794e-01,-0.9504,-81.9678
60.00,60.00,2760000000,-2.046378102e-01,-8.728630071e-01,-0.9487,-103.1944
60.00,60.00,2770000000,-5.071721451e-01,-7.400088068e-01,-0.9429,-124.4252
60.00,60.00,2780000000,-7.413919182e-01,-5.057568638e-01,-0.9396,-145.6993
60.00,60.00,2790000000,-8.743641660e-01,-2.019086898e-01,-0.9405,-166.9971
60.00,60.00,2800000000,-8.873496325e-01,1.292595087e-01,-0.9469,171.7121
60.00,60.00,2810000000,-7.789800108e-01,4.413842952e-01,-0.9603,150.4633
60.00,60.00,2820000000,-5.660808229e-01,6.923429564e-01,-0.9703,129.2705
60.00,60.00,2830000000,-2.781007643e-01,8.497006545e-01,-0.9727,108.1229
60.00,60.00,2840000000,4.754842561e-02,8.935392384e-01,-0.9654,86.9540
60.00,60.00,2850000000,3.688681530e-01,8.170366928e-01,-0.9495,65.7022
60.00,60.00,2860000000,6.414900347e-01,6.274564653e-01,-0.9409,44.3664
60.00,60.00,2870000000,8.254414301e-01,3.502521579e-01,-0.9473,22.9925
60.00,60.00,2880000000,8.941522999e-01,2.600074823e-02,-0.9681,1.6656
60.00,60.00,2890000000,8.404764138e-01,-2.981505108e-01,-0.9947,-19.5316
60.00,60.00,2900000000,6.756384789e-01,-5.796384611e-01,-1.0102,-40.6267
60.00,60.00,2910000000,4.223015665e-01,-7.843709427e-01,-1.0041,-61.7022
60.00,60.00,2920000000,1.109756690e-01,-8.863560329e-01,-0.9803,-82.8635
60.00,60.00,2930000000,-2.197745274e-01,-8.682345110e-01,-0.9575,-104.2048
60.00,60.00,2940000000,-5.223272212e-01,-7.280644810e-01,-0.9534,-125.6564
60.00,60.00,2950000000,-7.500958181e-01,-4.857205059e-01,-0.9769,-147.0751
60.00,60.00,2960000000,-8.710425402e-01,-1.797374621e-01,-1.0181,-168.3408
60.00,60.00,2970000000,-8.740973765e-01,1.448668291e-01,-1.0511,170.5897
60.00,60.00,2980000000,-7.636666696e-01,4.477492207e-01,-1.0587,149.6163
60.00,60.00,2990000000,-5.536179861e-01,6.938208609e-01,-1.0354,128.5873
60.00,60.00,3000000000,-2.660926548e-01,8.509815424e-01,-0.9965,107.3639
65.00,65.00,2000000000,2.997228350e-01,8.581912257e-01,-0.8285,70.7483
65.00,65.00,2010000000,5.897464396e-01,6.947352221e-01,-0.8068,49.6728
65.00,65.00,2020000000,8.042980393e-01,4.354567216e-01,-0.7752,28.4317
65.00,65.00,2030000000,9.096655963e-01,1.121623050e-01,-0.7568,7.0291
65.00,65.00,2040000000,8.870299815e-01,-2.277835520e-01,-0.7639,-14.4020
65.00,65.00,2050000000,7.412509196e-01,-5.332573654e-01,-0.7893,-35.7313
65.00,65.00,2060000000,4.969574238e-01,-7.628273127e-01,-0.8151,-56.9171
65.00,65.00,2070000000,1.888040700e-01,-8.895020425e-01,-0.8257,-78.0164
65.00,65.00,2080000000,-1.445542687e-01,-8.985753409e-01,-0.8179,-99.1389
65.00,65.00,2090000000,-4.607971374e-01,-7.868758880e-01,-0.8013,-120.3534
65.00,65.00,2100000000,-7.162124021e-01,-5.662763922e-01,-0.7903,-141.6682
65.00,65.00,2110000000,-8.729739759e-01,-2.666549101e-01,-0.7926,-163.0144
65.00,65.00,2120000000,-9.088464600e-01,6.857281731e-02,-0.8055,175.6852
65.00,65.00,2130000000,-8.209346438e-01,3.923384664e-01,-0.8204,154.4561
65.00,65.00,2140000000,-6.231034743e-01,6.618050729e-01,-0.8289,133.2748
65.00,65.00,2150000000,-3.417479122e-01,8.421933207e-01,-0.8298,112.0865
65.00,65.00,2160000000,-1.377535034e-02,9.091069688e-01,-0.8267,90.8681
65.00,65.00,2170000000,3.167368435e-01,8.524515898e-01,-0.8250,69.6170
65.00,65.00,2180000000,6.041117888e-01,6.794080578e-01,-0.8273,48.3573
65.00,65.00,2190000000,8.088567033e-01,4.140872607e-01,-0.8317,27.1098
65.00,65.00,2200000000,9.034213669e-01,9.301904117e-02,-0.8364,5.8786
65.00,65.00,2210000000,8.755607853e-01,-2.408125882e-01,-0.8376,-15.3783
65.00,65.00,2220000000,7.285812614e-01,-5.413038611e-01,-0.8416,-36.6107
65.00,65.00,2230000000,4.828041365e-01,-7.678716406e-01,-0.8474,-57.8401
65.00,65.00,2240000000,1.719215728e-01,-8.900423430e-01,-0.8527,-79.0673
65.00,65.00,2250000000,-1.613573368e-01,-8.916190974e-01,-0.8565,-100.2579
65.00,65.00,2260000000,-4.729787208e-01,-7.729039030e-01,-0.8561,-121.4646
65.00,65.00,2270000000,-7.211131584e-01,-5.494723719e-01,-0.8517,-142.6934
65.00,65.00,2280000000,-8.717188265e-01,-2.508383659e-01,-0.8470,-163.9467
65.00,65.00,2290000000,-9.029477569e-01,8.274504642e-02,-0.8504,174.7641
65.00,65.00,2300000000,-8.107567402e-01,4.041994845e-01,-0.8581,153.5016
65.00,65.00,2310000000,-6.088236312e-01,6.694242787e-01,-0.8682,132.2857
65.00,65.00,2320000000,-3.255986741e-01,8.434382195e-01,-0.8756,111.1085
65.00,65.00,2330000000,9.786671460e-04,9.044739650e-01,-0.8721,89.9380
65.00,65.00,2340000000,3.283737490e-01,8.436096560e-01,-0.8645,68.7316
65.00,65.00,2350000000,6.125022435e-01,6.676787911e-01,-0.8568,47.4680
65.00,65.00,2360000000,8.135554482e-01,3.996735894e-01,-0.8533,26.1634
65.00,65.00,2370000000,9.022373503e-01,7.716006103e-02,-0.8619,4.8881
65.00,65.00,2380000000,8.677963931e-01,-2.546023685e-01,-0.8730,-16.3511
65.00,65.00,2390000000,7.164566590e-01,-5.506656048e-01,-0.8802,-37.5457
65.00,65.00,2400000000,4.692233823e-01,-7.722115502e-01,-0.8805,-58.7156
65.00,65.00,2410000000,1.580672133e-01,-8.903551963e-01,-0.8740,-79.9330
65.00,65.00,2420000000,-1.756507817e-01,-8.878616827e-01,-0.8664,-101.1906
65.00,65.00,2430000000,-4.861066622e-01,-7.635747319e-01,-0.8653,-122.4816
65.00,65.00,2440000000,-7.296868261e-01,-5.344310205e-01,-0.8722,-143.7805
65.00,65.00,2450000000,-8.727532774e-01,-2.335388132e-01,-0.8818,-165.0193
65.00,65.00,2460000000,-8.972090765e-01,9.790011729e-02,-0.8907,173.7727
65.00,65.00,2470000000,-8.008189135e-01,4.155087027e-01,-0.8940,152.5772
65.00,65.00,2480000000,-5.966056835e-01,6.773875170e-01,-0.8895,131.3718
65.00,65.00,2490000000,-3.108282918e-01,8.479522180e-01,-0.8850,110.1311
65.00,65.00,2500000000,1.814214281e-02,9.032185579e-01,-0.8824,88.8493
65.00,65.00,2510000000,3.446321380e-01,8.347832302e-01,-0.8850,67.5672
65.00,65.00,2520000000,6.232313668e-01,6.525371619e-01,-0.8926,46.3159
65.00,65.00,2530000000,8.167565038e-01,3.818411430e-01,-0.8997,25.0565
65.00,65.00,2540000000,8.989909247e-01,6.022140292e-02,-0.9054,3.8324
65.00,65.00,2550000000,8.595667328e-01,-2.692236243e-01,-0.9080,-17.3910
65.00,65.00,2560000000,7.035307890e-01,-5.625613659e-01,-0.9075,-38.6467
65.00,65.00,2570000000,4.519500578e-01,-7.791086010e-01,-0.9084,-59.8826
65.00,65.00,2580000000,1.391461536e-01,-8.897859755e-01,-0.9094,-81.1120
65.00,65.00,2590000000,-1.921901740e-01,-8.795343341e-01,-0.9124,-102.3262
65.00,65.00,2600000000,-4.972658028e-01,-7.500977894e-01,-0.9156,-123.5418
65.00,65.00,2610000000,-7.340911001e-01,-5.199044672e-01,-0.9195,-144.6928
65.00,65.00,2620000000,-8.721142856e-01,-2.190304726e-01,-0.9229,-165.9018
65.00,65.00,2630000000,-8.919333090e-01,1.117466072e-01,-0.9257,172.8589
65.00,65.00,2640000000,-7.905678441e-01,4.269601987e-01,-0.9297,151.6279
65.00,65.00,2650000000,-5.821767965e-01,6.841835750e-01,-0.9311,130.3947
65.00,65.00,2660000000,-2.946998204e-01,8.484300797e-01,-0.9330,109.1545
65.00,65.00,2670000000,3.270792072e-02,8.973467913e-01,-0.9350,87.9125
65.00,65.00,2680000000,3.555771078e-01,8.245826368e-01,-0.9346,66.6733
65.00,65.00,2690000000,6.300552821e-01,6.394897215e-01,-0.9371,45.4258
65.00,65.00,2700000000,8.187903144e-01,3.675614106e-01,-0.9392,24.1757
65.00,65.00,2710000000,8.960899701e-01,4.596433250e-02,-0.9416,2.9364
65.00,65.00,2720000000,8.515704017e-01,-2.815605419e-01,-0.9450,-18.2958
65.00,65.00,2730000000,6.915105987e-01,-5.706869076e-01,-0.9481,-39.5320
65.00,65.00,2740000000,4.379571930e-01,-7.821004036e-01,-0.9502,-60.7522
65.00,65.00,2750000000,1.252393485e-01,-8.875330300e-01,-0.9507,-81.9681
65.00,65.00,2760000000,-2.046339140e-01,-8.728503555e-01,-0.9488,-103.1943
65.00,65.00,2770000000,-5.071994980e-01,-7.399711248e-01,-0.9431,-124.4280
65.00,65.00,2780000000,-7.414241765e-01,-5.057526788e-01,-0.9394,-145.7007
65.00,65.00,2790000000,-8.743685572e-01,-2.018998146e-01,-0.9405,-166.9978
65.00,65.00,2800000000,-8.873082813e-01,1.292360435e-01,-0.9473,171.7132
65.00,65.00,2810000000,-7.789666243e-01,4.413585717e-01,-0.9605,150.4643
65.00,65.00,2820000000,-5.660354082e-01,6.922919171e-01,-0.9709,129.2703
65.00,65.00,2830000000,-2.780659781e-01,8.497443926e-01,-0.9724,108.1199
65.00,65.00,2840000000,4.753178617e-02,8.935241595e-01,-0.9656,86.9550
65.00,65.00,2850000000,3.688228477e-01,8.170269177e-01,-0.9498,65.7046
65.00,65.00,2860000000,6.414823558e-01,6.274814551e-01,-0.9408,44.3679
65.00,65.00,2870000000,8.254454816e-01,3.502269093e-01,-0.9473,22.9909
65.00,65.00,2880000000,8.941135840e-01,2.603314078e-02,-0.9685,1.6678
65.00,65.00,2890000000,8.404776785e-01,-2.981488882e-01,-0.9947,-19.5315
65.00,65.00,2900000000,6.756170482e-01,-5.795904016e-01,-1.0106,-40.6252
65.00,65.00,2910000000,4.223205944e-01,-7.844033071e-01,-1.0037,-61.7021
65.00,65.00,2920000000,1.109783419e-01,-8.863736376e-01,-0.9801,-82.8634
65.00,65.00,2930000000,-2.197850168e-01,-8.682493043e-01,-0.9574,-104.2052
65.00,65.00,2940000000,-5.223100380e-01,-7.280623198e-01,-0.9535,-125.6556
65.00,65.00,2950000000,-7.500953060e-01,-4.856782849e-01,-0.9771,-147.0774
65.00,65.00,2960000000,-8.710605911e-01,-1.797205347e-01,-1.0180,-168.3421
65.00,65.00,2970000000,-8.740768725e-01,1.448753270e-01,-1.0513,170.5890
65.00,65.00,2980000000,-7.636950651e-01,4.477223802e-01,-1.0586,149.6187
65.00,65.00,2990000000,-5.536012027e-01,6.937970667e-01,-1.0357,128.5874
65.00,65.00,3000000000,-2.661038268e-01,8.509965907e-01,-0.9963,107.3643
70.00,70.00,2000000000,2.997349240e-01,8.582324847e-01,-0.8281,70.7484
70.00,70.00,2010000000,5.897451749e-01,6.947779939e-01,-0.8065,49.6746
70.00,70.00,2020000000,8.042913486e-01,4.354860729e-01,-0.7752,28.4335
70.00,70.00,2030000000,9.096287694e-01,1.121222121e-01,-0.7572,7.0269
70.00,70.00,2040000000,8.870291439e-01,-2.277797346e-01,-0.7639,-14.4018
70.00,70.00,2050000000,7.412261831e-01,-5.332350694e-01,-0.7896,-35.7311
70.00,70.00,2060000000,4.969824535e-01,-7.628265702e-01,-0.8150,-56.9157
70.00,70.00,2070000000,1.888020182e-01,-8.894822940e-01,-0.8259,-78.0162
70.00,70.00,2080000000,-1.445265994e-01,-8.985944937e-01,-0.8178,-99.1370
70.00,70.00,2090000000,-4.608062206e-01,-7.868153286e-01,-0.8018,-120.3558
